overflow_key,company_slug,offline_start_utc,offline_end_utc,offline_end_source,first_observed_utc,last_observed_utc,source
thames:TWL00636,thames,2022-04-01T00:00:00Z,2023-09-14T18:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00636,thames,2023-10-13T23:00:00Z,2023-10-15T23:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00636,thames,2024-05-01T18:00:00Z,2024-05-04T01:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00636,thames,2026-06-18T17:00:00Z,,,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2023-09-28T12:45:00Z,2023-11-01T08:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2024-06-20T06:00:00Z,2024-07-23T13:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-03-15T06:00:00Z,2026-03-26T12:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-04-17T06:00:00Z,2026-05-20T12:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-06-12T12:00:00Z,2026-06-12T17:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-06-13T11:15:00Z,2026-06-13T18:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-06-14T10:15:00Z,2026-06-14T18:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-06-15T13:15:00Z,2026-06-15T13:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-06-16T11:00:00Z,2026-06-16T17:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-06-17T15:15:00Z,2026-06-17T15:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-06-18T12:30:00Z,2026-06-18T14:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-06-19T10:45:00Z,2026-06-19T12:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-06-19T12:45:00Z,2026-06-19T13:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-06-19T13:30:00Z,2026-06-19T16:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-06-22T07:00:00Z,2026-07-08T07:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00638,thames,2026-07-28T19:45:00Z,2026-07-28T20:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00644,thames,2022-04-01T00:00:00Z,2023-11-06T21:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00644,thames,2025-10-30T18:06:00Z,2026-03-09T23:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00648,thames,2022-04-01T00:00:00Z,2023-08-16T11:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00648,thames,2023-10-13T16:00:00Z,2023-10-16T21:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00648,thames,2026-08-20T10:42:00Z,,,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00650,thames,2022-04-01T00:00:00Z,2024-07-01T07:54:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00650,thames,2024-07-30T12:00:00Z,2024-09-05T22:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00650,thames,2024-10-14T09:00:00Z,2024-10-16T16:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00650,thames,2024-12-01T21:00:00Z,2024-12-03T22:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00656,thames,2022-04-01T00:00:00Z,2023-10-05T22:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2022-04-01T00:00:00Z,2025-01-20T15:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-03-27T11:28:00Z,2025-03-27T16:48:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-04-02T07:08:00Z,2025-04-02T13:52:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-05-14T04:52:00Z,2025-05-14T12:12:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-06-04T08:08:00Z,2025-06-04T16:42:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-06-11T06:24:00Z,2025-06-11T16:14:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-06-18T07:48:00Z,2025-06-18T16:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-06-25T06:18:00Z,2025-06-25T14:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-07-02T08:36:00Z,2025-07-02T14:50:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-07-09T08:32:00Z,2025-07-09T12:12:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-07-10T08:22:00Z,2025-07-10T14:40:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-07-30T07:12:00Z,2025-07-30T13:08:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-08-06T08:22:00Z,2025-08-06T08:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-08-07T07:38:00Z,2025-08-07T10:06:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-08-13T08:12:00Z,2025-08-13T14:34:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-08-15T05:58:00Z,2025-08-15T15:38:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-09-03T08:40:00Z,2025-09-03T16:36:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-09-04T12:52:00Z,2025-09-05T04:32:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-09-17T08:00:00Z,2025-09-17T15:36:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-09-23T06:50:00Z,2025-09-23T10:04:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-09-25T03:38:00Z,2025-09-25T06:40:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-10-07T09:48:00Z,2025-10-07T14:40:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-10-15T07:44:00Z,2025-10-15T13:18:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-10-16T08:12:00Z,2025-10-16T16:08:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-10-29T08:30:00Z,2025-10-29T17:34:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-11-05T07:30:00Z,2025-11-05T12:06:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-11-11T09:58:00Z,2025-11-11T16:54:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-11-26T09:44:00Z,2025-11-26T17:12:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-11-27T10:48:00Z,2025-11-28T08:16:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-11-28T09:44:00Z,2025-11-28T13:02:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-12-03T08:42:00Z,2025-12-03T14:20:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-12-10T08:18:00Z,2025-12-10T15:28:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-12-12T13:00:00Z,2025-12-12T13:54:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-12-17T09:10:00Z,2025-12-17T14:24:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2025-12-18T07:54:00Z,2025-12-18T17:54:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-01-22T09:02:00Z,2026-01-22T12:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-01-29T09:24:00Z,2026-01-29T16:46:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-02-25T09:20:00Z,2026-02-25T13:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-02-26T08:34:00Z,2026-02-26T16:06:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-03-02T10:36:00Z,2026-03-02T16:42:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-03-18T08:28:00Z,2026-03-18T11:32:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-04-28T08:46:00Z,2026-04-28T15:54:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-05-05T07:10:00Z,2026-05-05T14:36:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-05-12T10:00:00Z,2026-05-12T15:12:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-05-13T03:06:00Z,2026-05-13T06:26:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-05-15T09:10:00Z,2026-05-15T13:08:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-05-26T03:12:00Z,2026-05-26T08:28:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-05-27T06:32:00Z,2026-05-27T16:08:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-05-28T06:26:00Z,2026-05-28T15:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-05-29T08:36:00Z,2026-05-29T12:10:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-06-01T06:42:00Z,2026-06-02T04:26:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-06-09T09:26:00Z,2026-06-09T11:42:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-06-10T07:22:00Z,2026-06-10T14:48:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-06-17T08:34:00Z,2026-06-17T16:48:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-06-19T07:08:00Z,2026-06-19T14:16:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-07-01T02:44:00Z,2026-07-01T06:24:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-07-15T07:50:00Z,2026-07-15T11:26:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-07-29T08:02:00Z,2026-07-29T14:22:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-07-30T07:04:00Z,2026-07-30T15:36:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-08-05T12:52:00Z,2026-08-05T14:18:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-08-19T07:44:00Z,2026-08-19T10:38:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-08-21T07:24:00Z,2026-08-21T13:38:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-09-09T07:40:00Z,2026-09-09T13:42:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-09-10T03:18:00Z,2026-09-10T12:40:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00658,thames,2026-09-16T08:12:00Z,2026-09-16T12:44:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00660,thames,2022-04-01T00:00:00Z,2023-07-20T06:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00660,thames,2023-10-12T19:00:00Z,2023-10-18T08:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00666,thames,2022-04-01T00:00:00Z,2023-11-13T11:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00666,thames,2024-02-09T09:02:00Z,2024-02-13T20:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00666,thames,2024-06-12T06:02:00Z,2024-06-15T20:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00669,thames,2022-04-01T00:00:00Z,2023-10-24T19:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00670,thames,2022-04-01T00:00:00Z,2023-08-29T13:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00670,thames,2023-10-12T18:00:00Z,2023-10-16T02:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00670,thames,2023-10-16T14:00:00Z,2023-10-19T10:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00670,thames,2025-12-11T12:54:00Z,2025-12-23T12:22:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00671,thames,2022-04-01T00:00:00Z,2023-05-04T10:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00671,thames,2023-10-14T09:00:00Z,2023-10-19T10:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00672,thames,2022-04-01T00:00:00Z,2024-03-11T16:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00672,thames,2024-04-22T13:00:00Z,2024-04-29T07:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00672,thames,2024-04-30T20:00:00Z,2024-05-09T21:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00672,thames,2024-05-16T07:02:00Z,2024-05-18T10:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00672,thames,2024-05-31T18:02:00Z,2024-06-13T02:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00672,thames,2024-06-13T23:02:00Z,2024-06-16T15:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00672,thames,2024-06-16T16:02:00Z,2024-06-18T23:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00672,thames,2024-07-06T10:00:00Z,2024-07-12T14:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00672,thames,2024-07-15T21:32:00Z,2024-07-18T08:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00672,thames,2024-10-22T08:26:00Z,2024-11-16T17:04:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00678,thames,2022-04-01T00:00:00Z,2023-06-22T00:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00678,thames,2023-10-12T19:00:00Z,2023-10-20T02:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00678,thames,2025-07-11T07:56:00Z,2025-08-15T15:28:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00679,thames,2022-04-01T00:00:00Z,2023-06-22T02:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00679,thames,2023-10-15T10:00:00Z,2023-10-18T07:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00679,thames,2025-06-20T07:00:00Z,2025-08-07T21:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00683,thames,2023-04-07T04:00:00Z,2023-04-20T10:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00683,thames,2024-06-01T23:00:00Z,2024-06-10T07:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00683,thames,2025-04-29T09:30:00Z,2025-05-16T07:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00683,thames,2026-06-24T05:00:00Z,2026-07-02T16:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00684,thames,2022-04-01T00:00:00Z,2023-11-15T20:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00689,thames,2022-07-29T14:30:00Z,2022-11-25T13:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00689,thames,2023-01-23T03:30:00Z,2023-01-29T23:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00689,thames,2023-03-03T11:45:00Z,2023-03-23T13:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00689,thames,2023-04-20T03:00:00Z,2023-05-12T14:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00689,thames,2023-06-06T03:00:00Z,2023-06-20T10:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00695,thames,2022-04-01T00:00:00Z,2022-04-27T12:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00695,thames,2024-08-10T12:00:00Z,2024-09-19T14:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00695,thames,2025-06-09T12:00:00Z,2025-06-19T07:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00695,thames,2026-05-11T10:15:00Z,2026-05-26T13:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00695,thames,2026-06-19T12:15:00Z,2026-06-19T12:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00701,thames,2022-04-01T00:00:00Z,2023-10-16T15:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00701,thames,2025-07-08T08:50:00Z,2025-07-23T07:16:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00701,thames,2025-08-11T12:12:00Z,2026-06-08T14:18:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00704,thames,2022-04-01T00:00:00Z,2023-10-20T01:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00704,thames,2026-07-28T09:56:00Z,,,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00715,thames,2023-02-07T13:45:00Z,2023-03-06T15:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00715,thames,2026-05-04T03:00:00Z,2026-05-14T10:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00715,thames,2026-06-19T12:15:00Z,2026-06-19T12:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00718,thames,2022-04-01T00:00:00Z,2023-06-28T07:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00718,thames,2023-10-13T01:00:00Z,2023-10-19T04:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00719,thames,2022-04-01T00:00:00Z,2023-09-14T16:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00719,thames,2023-10-15T00:00:00Z,2023-10-19T10:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00719,thames,2023-11-08T12:00:00Z,2023-11-11T05:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00722,thames,2022-04-01T00:00:00Z,2024-03-18T15:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00723,thames,2022-04-01T00:00:00Z,2023-07-04T12:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00723,thames,2023-10-13T16:00:00Z,2023-10-15T20:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00726,thames,2022-04-01T00:00:00Z,2025-10-04T06:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00728,thames,2025-03-14T21:00:00Z,2025-04-04T07:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00728,thames,2025-06-02T21:00:00Z,2025-06-10T07:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00728,thames,2025-11-28T21:00:00Z,2026-01-09T15:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00728,thames,2026-08-28T21:00:00Z,2026-09-07T09:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00729,thames,2023-12-03T17:00:00Z,2023-12-15T09:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00729,thames,2025-01-26T09:00:00Z,2025-01-31T08:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00729,thames,2025-04-17T09:15:00Z,2025-05-06T10:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00731,thames,2024-05-19T04:00:00Z,2024-05-29T08:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00732,thames,2024-08-08T08:00:00Z,2024-08-14T08:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00732,thames,2025-10-12T04:00:00Z,2025-10-15T08:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00732,thames,2025-11-16T04:00:00Z,2025-11-21T08:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00732,thames,2025-11-24T00:00:00Z,2025-11-28T09:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00733,thames,2026-06-22T09:00:00Z,2026-07-13T07:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00733,thames,2026-07-13T16:00:00Z,2026-07-13T17:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00738,thames,2023-08-22T20:00:00Z,2023-09-04T09:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00738,thames,2024-07-13T20:00:00Z,2024-07-18T07:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00738,thames,2024-08-15T20:00:00Z,2024-08-20T11:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00739,thames,2022-04-01T00:00:00Z,2024-02-09T16:54:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00743,thames,2022-04-01T00:00:00Z,2023-09-14T16:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
